packet_size,protocol_type,burst_rate,flow_duration,source_port,dest_port,byte_count,retransmission_rate,jitter,latency,priority_class
573,0,1870,29.06,55278,80,647526,4.45,7.6,12.27,1
304,5,76,34.0,3840,25,2467602,2.22,29.18,36.6,2
413,5,238,59.56,54372,443,1140973,7.4,43.77,35.23,2
335,0,1114,10.01,12868,8080,7384915,3.45,27.0,24.98,1
935,3,16,70.89,50654,69,19572196,5.3,82.56,125.65,3
998,3,233,88.71,7387,80,7418012,0.76,28.13,78.72,1
926,3,67,123.77,30407,8443,39666560,4.2,61.05,137.96,3
256,1,2901,20.42,26536,5060,457259,1.16,4.42,17.82,0
402,4,269,51.25,29859,443,3835966,3.05,39.59,45.21,2
88,1,3807,22.05,18980,5004,88844,1.54,9.29,8.57,0
1031,0,253,240.72,49207,8443,34516761,13.9,48.48,322.12,3
1321,0,199,143.02,42016,8443,46833666,4.82,25.57,322.95,3
477,0,997,37.22,29762,8080,7522471,3.97,7.79,38.75,1
224,1,2005,6.83,27520,5004,325646,0.65,6.11,27.98,0
1000,4,57,20.45,42669,110,4127496,7.7,27.87,48.56,2
568,3,728,146.3,34187,587,2989555,6.16,16.23,102.16,2
1219,0,164,85.32,55528,8443,21345546,13.99,88.97,493.3,3
510,3,1253,26.53,45079,8080,989515,2.55,23.69,29.71,1
810,3,42,83.63,41123,21,43805750,8.74,63.95,302.01,3
919,3,249,200.13,49847,69,17847865,11.3,70.61,415.07,3
551,0,575,14.43,24262,8080,7615257,4.23,23.24,24.66,1
281,1,4270,9.41,25472,4000,449257,0.41,6.9,11.22,0
410,0,705,112.38,16129,443,5182300,4.92,22.79,39.28,1
679,1,424,25.72,48407,80,7464339,1.02,23.27,22.44,1
1022,1,1515,76.96,7735,443,7496405,2.28,6.67,63.1,1
1069,3,1085,119.17,8673,8080,2756163,3.68,8.39,67.2,1
854,0,1493,112.17,34536,3389,9549586,3.99,18.49,20.41,1
1239,0,298,135.18,56562,8443,1620885,8.44,54.08,369.24,3
1026,4,1181,80.37,6431,3389,7575871,2.67,27.03,61.51,1
966,0,59,108.32,36564,69,6864049,7.35,58.12,233.85,3
792,3,1296,117.61,41588,5900,6452858,3.9,18.51,32.94,1
970,5,426,148.35,50051,80,2816612,2.16,24.75,29.04,2
837,4,269,17.76,17175,110,3927557,5.72,33.28,26.04,2
735,0,273,15.91,22045,5900,9160607,1.25,6.14,73.15,1
1178,4,452,88.03,10763,443,384462,4.84,23.86,122.3,2
126,1,4427,23.7,30006,5061,396807,1.62,7.88,19.33,0
480,1,1929,89.8,44752,5900,8614213,3.11,24.14,28.96,1
1065,0,250,294.47,39068,22,39944738,2.49,23.35,171.42,3
1183,0,101,32.86,59429,443,21341821,4.8,76.76,344.2,3
438,3,340,32.27,2832,443,841538,3.3,42.61,39.82,2
402,3,618,51.58,17833,443,2631469,3.47,20.78,164.6,2
1100,0,179,120.73,5597,22,46303855,2.63,85.22,451.05,3
934,0,76,271.64,54865,21,24367698,12.15,91.84,476.72,3
205,4,667,8.0,4853,53,3141378,4.08,15.13,50.78,2
429,5,418,59.24,15112,53,3785122,1.4,13.39,167.95,2
912,3,142,30.96,46178,21,41596274,8.57,41.64,241.94,3
879,0,702,55.61,43566,443,3579056,1.1,10.96,142.71,2
1100,4,1493,31.59,50236,3389,3321004,2.2,5.03,41.26,1
1182,0,280,297.84,3358,443,20263810,2.52,65.37,360.88,3
214,1,1490,20.01,21616,5004,156586,0.92,5.71,5.33,0
1129,4,390,110.63,5333,53,1321631,7.01,21.2,120.82,2
80,0,3439,11.01,21819,5061,399608,1.39,1.29,7.69,0
1138,0,1324,109.15,43601,80,5827873,3.7,8.99,43.56,1
961,0,785,13.79,7660,80,4735927,5.78,26.33,133.1,2
638,3,591,82.75,9677,587,4077560,2.19,12.36,172.7,2
1458,0,28,118.54,13815,8443,19445428,5.79,31.49,226.76,3
1215,4,501,35.26,38749,110,1737743,2.94,48.39,145.19,2
1037,4,1754,54.84,12391,3389,6663147,4.76,28.79,11.31,1
1325,3,162,83.87,28058,8443,33045999,7.69,65.0,415.21,3
1316,4,367,41.54,46345,443,3638436,5.03,48.81,22.78,2
307,0,323,137.43,3088,443,3251672,3.37,43.17,32.08,2
1272,0,140,255.14,48426,21,39483443,7.44,27.59,100.38,3
1104,4,432,57.06,7903,53,452106,3.06,48.01,152.25,2
733,4,1526,98.95,50537,8080,3951910,1.73,9.24,43.88,1
607,0,568,56.71,7248,110,1605549,1.92,18.76,142.22,2
614,4,114,58.87,40336,443,522602,2.25,28.06,190.57,2
382,0,816,61.82,8399,5900,5631624,1.47,27.61,65.39,1
992,4,129,20.97,19987,53,2229537,2.46,41.04,180.37,2
1299,3,186,73.52,55788,69,23363001,4.23,97.91,372.1,3
428,0,1335,74.2,10031,8080,684498,3.56,14.06,57.85,1
958,3,55,113.31,52768,69,9189539,2.93,66.12,253.51,3
621,4,222,178.63,38505,443,565832,4.59,28.67,32.62,2
292,1,861,16.79,32327,5060,56147,1.45,9.92,3.88,0
1067,3,212,268.94,39884,21,41855603,12.56,25.2,341.58,3
312,3,1047,39.48,51371,80,9788422,1.35,29.37,34.14,1
633,4,634,106.79,40642,25,1347709,7.27,32.22,128.64,2
371,4,91,139.08,64261,587,1929548,5.32,10.13,162.67,2
1206,3,65,167.77,16869,80,2702391,2.24,28.67,142.08,2
1040,3,1244,48.13,37154,3389,4018832,3.08,18.67,23.25,1
888,0,262,74.62,2660,21,29019459,6.46,82.14,292.47,3
509,3,377,68.83,61511,3389,6003581,2.58,12.98,29.4,1
405,3,702,135.15,11226,443,1468876,4.23,32.26,108.69,2
419,3,827,7.27,64545,3389,6581865,3.82,15.04,14.96,1
1186,3,449,140.1,23161,80,44093,4.87,16.99,64.33,2
147,1,4297,5.28,18428,5060,440155,0.58,4.98,9.7,0
1367,0,213,75.33,35127,69,10107562,14.68,48.73,376.66,3
403,4,1611,68.42,8595,3389,7231607,4.35,22.28,78.73,1
791,3,718,66.85,30568,110,4572576,2.56,22.05,92.28,2
1107,1,1615,104.47,65451,443,7338296,4.31,6.17,64.74,1
1036,0,90,293.93,2854,21,28970155,7.79,99.38,124.24,3
515,3,1909,63.06,26716,5900,2803855,1.44,26.9,46.81,1
240,1,4228,20.73,28587,5061,334869,1.99,4.26,18.63,0
506,4,982,104.47,14749,443,6093587,2.08,13.57,32.87,1
82,1,1849,24.17,20644,5060,191043,1.04,9.79,21.19,0
936,3,753,152.29,25698,25,3588203,5.69,27.84,129.64,2
1188,0,777,113.92,27265,110,153517,4.38,49.87,82.82,2
632,5,440,142.37,61781,587,4297268,6.13,41.23,109.21,2
1118,0,238,66.82,44911,22,18017380,9.12,30.2,171.55,3
1401,3,252,77.22,12619,443,1405432,5.83,20.89,495.45,3
974,0,187,108.62,4984,110,3299500,4.6,17.76,66.92,2
601,0,784,62.45,47197,3389,7560749,2.11,29.13,58.86,1
303,3,283,117.96,16746,443,1779490,2.95,36.66,97.71,2
1264,0,84,252.35,15432,69,48120150,13.14,29.95,255.96,3
804,3,73,285.92,13875,22,30887760,2.56,90.5,72.99,3
1177,0,275,92.41,36609,443,42607017,9.47,59.8,238.04,3
284,1,4153,0.37,25652,5061,171923,1.99,1.99,10.07,0
453,0,612,24.18,55966,443,9053418,1.96,20.57,16.51,1
1275,4,662,79.71,23697,587,2382932,7.63,18.84,56.25,2
1283,4,509,17.46,59337,443,3686656,4.67,24.27,87.8,2
266,0,1072,6.69,28664,4000,201658,1.34,8.89,14.34,0
1157,3,17,253.59,42191,21,26883480,9.98,70.51,301.25,3
875,0,641,86.86,16685,5900,2018040,3.98,29.16,72.2,1
885,5,393,17.29,39664,25,4862164,5.83,21.43,159.21,2
785,0,611,65.14,11711,443,3858500,3.48,21.3,70.22,1
1230,3,231,226.73,55581,8443,4895225,2.12,86.74,220.68,3
866,0,1324,97.88,53203,5900,6507897,3.37,11.0,25.71,1
788,4,973,49.48,47567,3389,4285711,2.9,26.31,33.95,1
1197,0,266,280.59,22041,8443,40114357,11.56,59.91,188.34,3
130,1,1057,7.96,20114,5061,335678,0.05,6.29,8.32,0
651,3,455,68.07,24682,80,4216044,7.67,35.99,29.02,2
940,3,84,285.46,58746,8443,15531197,13.65,64.37,132.12,3
242,3,462,47.57,20631,53,2676695,3.45,37.96,192.98,2
743,3,683,117.54,40835,53,223251,6.12,42.05,167.18,2
524,0,642,12.45,8374,110,3195315,4.74,22.17,113.21,2
1397,3,90,74.74,24970,587,2028984,4.59,32.94,46.32,2
370,5,597,63.16,19333,110,1453602,7.43,47.27,39.42,2
865,5,421,131.12,38164,110,4238837,2.29,12.37,89.61,2
315,4,1426,55.69,15013,8080,5495440,4.69,25.81,11.47,1
177,1,4208,13.29,25337,5061,205300,1.8,4.53,13.67,0
1385,3,297,253.95,41628,69,24183705,9.02,89.92,376.36,3
1167,0,183,137.67,49173,25,75727,4.43,48.26,167.43,2
291,1,848,22.56,19325,5061,197879,1.99,9.8,26.58,0
1340,3,201,218.4,23016,443,7829711,2.22,83.82,448.18,3
1266,3,664,19.84,62014,25,408693,7.49,49.87,118.87,2
1271,3,620,116.85,28975,443,4506046,3.76,48.67,145.69,2
214,1,1562,2.83,21545,5061,274318,1.99,0.65,22.37,0
1111,3,86,40.65,46091,22,27549797,5.08,72.86,203.95,3
1086,0,79,147.96,23690,8443,13733081,6.63,78.02,237.02,3
65,1,4544,2.57,23116,5004,57985,0.79,1.41,17.46,0
933,3,207,202.83,15289,21,35073829,2.47,39.79,341.65,3
1198,3,1825,100.28,25531,443,5991393,1.48,14.78,49.17,1
793,1,1793,47.21,53101,443,3283965,0.91,23.75,22.29,1
1300,3,122,257.9,34497,443,16534486,2.52,63.82,111.38,3
1464,3,262,157.18,28113,21,23273972,5.12,49.68,472.09,3
370,3,418,179.39,52071,587,4347416,7.2,21.89,167.57,2
262,4,552,136.49,28208,110,3152756,3.57,34.31,91.18,2
1147,0,569,49.75,8372,443,1648019,1.27,30.66,94.42,2
1084,0,215,284.09,38000,69,38887199,7.55,58.28,394.69,3
1138,0,443,42.7,47190,8080,5775607,0.83,28.93,25.15,1
1319,0,288,245.82,16484,22,22910098,9.0,60.29,432.36,3
993,4,333,5.86,46966,443,244621,6.0,10.5,138.95,2
1115,3,889,53.23,38475,8080,2843651,2.39,27.04,56.25,1
207,1,3066,15.1,25530,4000,448415,0.39,7.4,9.31,0
1223,3,178,69.02,18326,21,47358013,11.53,67.0,143.88,3
1024,3,263,279.14,18161,443,20517219,9.02,34.86,149.97,3
956,3,669,88.02,18032,8080,4607971,3.97,8.01,74.99,1
404,0,1795,70.56,17934,5900,5687874,0.88,5.14,12.09,1
1043,4,1606,71.86,21155,5900,5561004,4.99,19.71,24.32,1
1066,0,132,123.28,28846,443,14690406,13.18,63.72,342.7,3
913,3,93,234.67,61229,22,46515370,3.9,99.69,180.02,3
689,0,200,112.8,54252,587,529109,6.11,35.64,96.27,2
725,1,767,33.65,14343,443,9211688,1.25,13.67,52.07,1
861,3,257,46.86,29626,110,776334,4.42,25.07,81.3,2
88,1,930,28.35,18093,4000,67770,1.7,5.05,20.69,0
284,1,1884,1.34,21667,5060,354454,0.95,4.17,27.97,0
882,0,1223,83.84,48905,3389,4478241,4.88,19.26,73.48,1
589,4,1486,16.18,34736,443,3545924,2.87,26.25,14.19,1
1375,4,209,117.99,40617,25,2638559,3.62,44.22,103.23,2
997,3,187,118.75,29884,110,62296,4.22,36.97,160.82,2
317,0,739,22.05,40163,80,260410,2.34,14.31,174.12,2
757,0,576,46.35,51272,3389,8782927,2.59,20.24,39.53,1
841,3,81,99.17,19050,8443,39053959,13.75,60.92,136.42,3
912,0,386,143.23,21381,110,3624289,7.03,47.7,35.58,2
208,1,697,0.95,19539,5060,32828,0.55,1.5,1.11,0
236,5,695,171.54,46451,110,1694701,5.46,31.16,82.4,2
1381,3,320,142.35,39088,25,958181,6.9,16.01,167.61,2
727,3,439,111.88,33309,53,4392999,4.6,19.96,114.91,2
795,1,1258,118.93,63900,3389,974805,3.58,16.22,70.41,1
1465,0,90,246.61,5590,443,23351623,4.81,70.94,109.99,3
1334,4,599,69.84,50784,110,440258,3.22,27.18,153.02,2
992,0,632,89.0,23447,53,3690979,5.52,34.99,158.57,2
269,1,1373,26.68,31473,5004,495700,1.18,1.94,10.62,0
1387,0,401,102.31,30327,25,3995941,4.63,15.05,126.84,2
1154,0,26,137.52,16614,8443,12810693,13.16,55.67,369.45,3
1339,3,124,191.52,16095,69,13459260,13.26,58.27,74.36,3
1010,3,1643,81.43,36698,8080,7132159,0.72,6.78,72.1,1
975,4,292,16.26,56126,53,4895138,7.78,28.34,30.8,2
401,0,1087,65.19,53514,5900,6066958,4.06,25.2,42.47,1
1447,0,263,90.85,59249,21,26042504,5.87,72.66,365.56,3
883,0,517,163.22,26613,80,2143265,7.99,45.04,90.66,2
186,1,520,5.95,25590,5004,60182,0.14,9.55,19.99,0
1398,5,125,89.63,62975,110,2736405,1.98,25.08,53.85,2
1083,1,1453,51.9,31107,5900,7816340,1.97,8.16,25.86,1
1056,1,1646,19.28,38055,443,6966001,2.7,13.26,60.34,1
239,3,272,29.76,13918,53,777067,3.42,42.46,50.79,2
102,1,3423,14.76,20341,4000,217223,0.33,0.33,4.87,0
480,4,336,48.86,16029,80,3185007,1.74,11.2,36.82,2
155,1,2005,23.21,29390,5004,246144,1.16,4.32,16.89,0
743,4,66,164.24,61479,25,1398845,3.94,47.25,147.28,2
1255,0,446,37.39,24152,587,2499833,5.61,35.96,23.34,2
960,4,1584,72.93,3883,5900,6207429,0.6,16.6,65.38,1
571,1,594,111.3,22545,5900,6882449,2.41,19.77,29.45,1
608,4,1634,50.35,38745,80,650050,1.68,29.95,71.12,1
951,3,1882,7.03,61911,5900,6905060,2.45,9.16,32.32,1
1107,3,45,129.09,31821,443,17014837,4.41,24.24,495.43,3
1163,0,15,37.78,5975,22,37249055,10.69,55.63,417.46,3
230,1,843,23.63,21797,5004,71202,0.92,0.61,23.8,0
888,0,100,206.1,21387,443,30128454,6.4,51.7,80.76,3
235,1,1732,29.86,26070,5061,316507,0.12,5.67,28.77,0
707,0,1648,61.63,13223,8080,898001,1.12,6.04,36.57,1
1271,5,130,133.04,38162,53,1498976,7.2,31.65,42.03,2
1044,4,1141,65.32,15717,8080,1207666,3.33,26.44,48.56,1
435,0,408,61.14,14606,443,3166636,6.55,18.88,110.56,2
310,4,662,82.07,39579,443,2768541,1.96,12.23,65.86,2
1155,0,120,187.24,52496,443,36129352,11.67,83.42,78.41,3
767,3,580,106.06,52828,443,2483961,3.9,41.1,185.62,2
1167,0,208,56.88,30352,80,4347136,4.71,24.43,20.64,1
192,1,4223,16.79,29855,4000,466910,0.68,3.56,22.05,0
581,3,1908,47.76,22178,8080,4505210,3.43,8.42,57.43,1
255,1,1374,21.74,20193,5004,298019,1.43,8.35,22.54,0
936,4,372,144.04,34399,110,731154,2.5,23.65,160.78,2
987,3,1119,80.93,44628,5900,973174,0.51,26.07,45.43,1
1161,0,176,298.62,63174,8443,49403398,4.22,53.56,323.0,3
369,1,1137,16.83,12996,8080,3378665,3.15,25.36,38.51,1
766,0,1888,56.56,12103,5900,6558875,3.24,16.75,32.73,1
805,0,45,158.63,62441,8443,49794349,8.76,84.51,187.77,3
579,4,1300,87.99,49547,80,5299343,2.56,6.29,58.3,1
776,4,1925,94.69,44364,8080,6460193,1.8,5.77,16.59,1
1466,0,106,213.11,33196,443,15071314,12.05,57.71,455.87,3
516,3,1790,99.2,61499,8080,9918850,2.93,23.21,48.73,1
431,0,314,97.25,25582,443,3453032,1.25,43.06,111.16,2
66,1,1634,5.46,27487,4000,370170,1.05,5.76,25.74,0
165,0,4542,20.46,26746,5060,288166,0.26,6.54,29.49,0
1457,3,207,136.33,36576,21,25938499,13.8,56.76,471.2,3
730,1,1880,91.64,35134,5900,5257066,3.61,17.51,59.54,1
1241,3,357,92.91,47100,25,1678915,6.46,22.17,156.64,2
205,1,2062,8.87,20644,4000,497710,1.19,4.66,11.57,0
654,1,600,44.94,23234,443,1804910,2.65,7.6,64.97,1
124,1,3012,7.33,26943,5060,78175,0.57,8.26,3.15,0
1276,0,83,193.23,60146,69,1266545,10.59,20.43,404.35,3
1131,0,44,216.02,21835,21,2236126,9.02,41.7,363.33,3
1172,4,699,129.62,12036,587,967831,5.63,40.9,106.99,2
898,3,458,30.02,57144,443,5168832,1.53,10.09,39.39,1
1104,0,637,101.37,16113,8080,8670973,1.97,27.5,31.86,1
975,3,631,76.32,65237,80,7093142,2.09,19.58,49.11,1
348,3,791,19.06,32927,25,4816728,3.45,46.71,118.01,2
499,4,133,37.43,35168,443,3522942,2.02,43.71,52.48,2
969,0,268,228.84,52227,21,45936347,12.11,90.86,144.94,3
517,3,97,79.52,9892,110,906498,1.44,48.59,20.0,2
1285,4,423,143.5,18227,443,1569719,3.33,42.4,132.48,2
120,1,1418,15.64,29857,5004,476717,1.58,3.31,21.77,0
1049,0,403,53.81,16742,5900,2253387,3.68,14.84,18.31,1
947,0,442,57.57,31595,8080,2315944,0.71,11.26,34.76,1
804,3,209,213.75,4283,443,16889130,14.31,21.64,415.11,3
194,1,4028,19.25,17094,5004,233062,0.77,8.38,5.31,0
1265,0,73,72.49,61862,69,31342845,12.72,21.23,99.25,3
822,0,1851,40.59,35570,443,4884811,4.0,12.06,22.75,1
1410,3,275,117.47,12193,21,14739574,3.07,72.13,300.25,3
1119,3,241,52.82,41338,80,1466267,2.41,27.96,38.63,2
405,5,101,161.53,5328,443,170850,7.53,47.06,103.09,2
943,0,293,40.8,38419,3389,9362508,2.12,20.3,35.44,1
282,0,190,7.33,61365,587,1940143,3.55,26.55,86.05,2
659,0,1943,60.69,53022,8080,4013799,4.11,24.66,23.37,1
298,1,941,27.03,27233,4000,337676,0.04,9.15,4.41,0
798,0,1366,104.74,56160,8080,9151056,3.68,9.82,58.19,1
1310,3,292,34.65,23710,69,17559534,11.44,41.27,303.8,3
1130,4,278,40.94,7494,443,8570305,2.36,25.43,37.13,1
583,0,757,126.18,34005,110,3820993,6.61,19.47,108.79,2
969,3,538,79.44,7703,443,3006658,7.7,17.16,149.4,2
86,1,795,25.64,17064,5004,316594,0.21,1.1,1.33,0
458,3,519,24.47,23860,80,5555353,2.12,18.89,70.7,1
568,3,1161,111.29,27567,3389,9013970,1.19,11.17,21.78,1
1200,0,297,105.33,36642,69,30277276,14.25,60.07,177.54,3
1011,0,435,84.56,16679,80,4558192,7.89,42.93,83.83,2
1339,0,260,295.16,55649,69,32247503,2.48,49.17,189.97,3
409,3,68,122.34,48801,25,1982207,6.45,31.07,188.52,2
1106,0,41,152.23,28596,443,10491684,6.55,71.24,237.8,3
598,0,838,83.86,13380,80,3806378,2.46,15.54,29.97,1
589,4,455,18.41,19912,110,2730072,5.22,35.2,31.64,2
358,4,561,35.62,65316,25,3022449,3.58,25.72,123.35,2
540,3,1622,113.65,14597,443,1933284,2.99,15.88,60.05,1
683,1,424,68.04,43198,80,9699979,3.81,9.21,53.93,1
1217,3,171,184.74,7714,69,35224603,14.38,30.76,111.02,3
1405,3,85,264.84,34057,22,30008964,8.14,67.4,322.46,3
237,4,413,154.56,57407,25,4399954,6.37,36.62,132.78,2
354,0,476,39.35,55713,80,5300441,0.63,10.28,40.27,1
1460,0,45,227.12,10635,22,19803225,14.67,29.45,100.53,3
474,3,174,35.18,55422,587,4316764,3.06,37.42,156.76,2
361,5,74,168.28,6368,443,2672635,2.89,33.32,131.24,2
363,0,740,111.18,37079,80,9555587,2.38,15.14,16.06,1
948,4,1745,92.94,24921,8080,3740379,2.19,18.3,75.94,1
1045,4,676,51.21,56689,25,563409,1.27,12.37,73.09,2
1204,0,273,187.16,29891,22,17370355,11.58,55.55,348.44,3
980,3,757,167.19,6958,25,2540947,5.18,45.85,52.29,2
293,5,783,75.81,31997,443,3437504,2.91,14.91,140.96,2
1087,3,776,99.08,16195,25,171257,2.41,21.16,99.35,2
979,3,122,240.14,29953,69,7224292,7.63,62.29,238.53,3
942,3,467,129.21,32360,587,2351635,2.08,24.67,31.3,2
1147,4,1460,98.54,11531,3389,6803369,3.05,24.5,44.47,1
844,3,123,63.21,47852,8443,20544100,4.64,62.65,229.31,3
853,0,771,174.52,57306,53,540018,1.7,27.89,73.87,2
1333,3,391,139.04,11942,110,3731186,3.27,34.37,130.19,2
143,1,1866,17.1,31381,5004,482819,1.35,4.02,4.86,0
1221,0,277,277.09,11986,21,41661292,13.27,58.02,420.59,3
1340,3,435,103.24,6220,110,4116611,6.0,29.38,178.62,2
270,1,3311,27.53,26050,5061,260589,1.12,2.62,8.61,0
1026,3,109,170.05,44310,25,1335475,3.64,39.25,51.25,2
979,5,509,133.14,61625,80,664529,5.71,28.33,86.95,2
835,0,708,11.19,6304,5900,6016645,1.6,8.43,69.43,1
646,5,428,8.62,62479,587,222691,2.28,42.89,192.2,2
369,4,1162,41.53,48616,443,4404701,2.19,16.82,67.62,1
1039,0,312,64.45,27938,80,5810114,4.76,8.58,10.14,1
910,0,15,185.12,23335,69,10184746,3.04,68.07,202.57,3
432,1,576,6.89,54403,443,8698423,3.11,26.24,77.45,1
546,0,613,11.48,6697,8080,2970567,0.95,25.32,79.79,1
892,3,500,53.83,54474,443,2494538,1.73,7.02,55.98,1
778,0,1903,71.18,21167,5900,2914985,3.79,6.07,57.31,1
252,1,764,24.59,30129,5061,163002,1.52,9.88,27.14,0
1033,5,402,103.57,14453,25,990955,2.37,13.17,79.93,2
171,1,4848,14.09,17776,4000,203668,1.92,8.94,21.86,0
426,4,241,98.9,2534,8080,4570430,4.63,5.25,37.52,1
1158,5,289,49.46,58469,80,2906558,1.47,16.62,43.12,2
687,3,1794,77.67,59435,8080,1567770,4.48,7.45,54.4,1
1090,1,1496,100.69,48837,5900,4420795,4.64,24.52,28.32,1
1085,4,1492,31.8,9289,80,9287500,2.7,10.41,18.18,1
606,5,105,161.13,54785,443,81524,7.2,36.58,71.95,2
613,3,660,28.97,32194,3389,9086033,0.57,16.93,16.69,1
118,1,4434,26.23,24249,4000,4317,1.12,0.64,29.18,0
1399,3,403,159.0,7742,443,286420,4.51,22.97,29.25,2
88,1,2047,28.58,20588,4000,297280,0.65,2.97,8.82,0
1331,3,291,176.46,21270,443,2506811,6.06,87.78,491.5,3
140,1,4792,6.41,30810,4000,159239,0.88,7.84,23.73,0
264,4,225,12.45,11338,443,4611456,5.75,22.76,168.66,2
364,4,421,32.75,6007,443,5207367,1.11,17.14,65.93,1
1138,3,268,139.13,27914,22,21227555,13.38,96.73,199.63,3
1027,5,209,143.82,20303,80,2571641,1.11,47.91,181.8,2
150,1,4991,2.62,27409,4000,150787,1.5,7.96,29.1,0
937,4,1730,84.02,49202,443,9566968,1.81,17.24,17.73,1
876,3,168,260.41,60593,8443,41453568,3.64,92.42,218.58,3
1426,3,80,59.23,47647,22,10632617,11.87,75.63,347.23,3
1294,3,768,152.65,51866,443,2364523,3.11,48.82,160.26,2
1208,0,195,59.54,21173,8443,6470080,4.73,61.55,119.38,3
272,4,575,1.85,26811,53,3801509,4.93,21.69,51.18,2
517,0,677,23.17,35582,110,4991279,4.49,17.62,83.95,2
793,1,1947,70.3,22495,8080,4916564,2.59,8.8,46.09,1
178,1,2837,23.55,26774,4000,334054,1.87,7.08,22.63,0
1383,3,780,97.01,13191,53,625060,3.06,16.46,172.92,2
849,0,178,109.74,23983,22,43410764,12.36,50.75,362.08,3
291,1,1431,16.82,28578,4000,458253,0.96,7.48,6.95,0
1139,0,212,98.02,56738,8443,5154018,10.53,81.71,426.86,3
666,1,1858,99.4,15272,443,7161964,1.37,29.35,35.32,1
1285,3,224,220.45,44964,22,42216483,4.82,36.11,126.85,3
328,3,1342,63.68,33430,5900,6220632,1.55,28.53,51.22,1
1384,0,234,172.96,52110,21,37787974,14.71,36.25,141.12,3
166,1,4065,2.23,31555,5061,476406,1.76,4.65,3.76,0
136,1,1880,2.84,18024,5004,418090,0.55,4.82,2.29,0
267,1,1554,20.68,18284,5061,499500,0.46,9.78,16.43,0
964,0,260,38.62,18193,80,7947058,2.96,15.02,40.16,1
1006,0,259,137.03,44083,443,2482972,1.86,49.92,34.46,2
65,1,1588,3.6,30680,5061,325404,1.89,7.39,26.61,0
1012,3,212,192.07,14979,22,34478355,2.01,35.37,380.3,3
475,4,227,171.3,45031,587,2928048,1.03,33.28,114.75,2
1094,5,484,136.99,60196,53,1256393,1.61,33.78,124.08,2
630,0,1932,8.66,19380,5900,5380733,4.27,16.96,22.8,1
230,1,2218,17.99,31909,4000,450522,0.79,1.82,11.97,0
1269,4,185,62.17,39178,53,2442620,7.77,49.5,145.42,2
1319,5,661,75.36,60074,25,255021,7.0,41.55,124.38,2
287,1,4563,10.55,17438,4000,42340,1.79,9.21,2.6,0
605,1,1131,107.94,53832,80,729382,3.25,29.9,51.69,1
519,3,341,70.65,30309,110,1703460,5.39,20.0,146.3,2
393,4,55,119.81,29534,587,4996188,4.57,43.62,148.4,2
1176,3,267,164.27,45786,8443,24784200,13.24,98.77,109.34,3
764,4,1097,93.91,63173,80,3359520,4.0,24.2,15.71,1
609,4,1832,28.91,14135,3389,8009520,0.56,20.22,14.58,1
1068,4,145,48.63,38240,110,687851,5.1,12.85,55.01,2
506,4,631,99.89,7494,3389,3267331,1.34,9.5,39.74,1
449,1,302,99.44,49612,3389,8454849,3.01,10.71,11.22,1
953,5,452,162.83,52163,110,4688797,3.61,10.55,93.25,2
1292,0,19,133.86,48507,21,33653473,9.19,51.4,304.81,3
822,0,991,84.07,8515,3389,5408858,4.59,15.6,77.25,1
1305,3,31,85.04,33738,443,20525221,10.28,67.9,63.26,3
943,5,681,99.73,39844,110,4148377,5.93,48.67,23.54,2
884,0,76,214.25,25479,69,5103777,12.63,66.85,284.56,3
1058,0,237,196.38,4105,21,30085951,13.28,45.71,316.84,3
469,0,277,145.53,33620,25,2940108,2.04,26.67,151.07,2
698,3,441,55.9,35079,25,2227959,3.31,29.53,187.18,2
233,1,2236,5.86,24287,5004,409845,0.42,0.49,22.5,0
795,0,968,108.08,22364,3389,8310723,1.23,7.58,28.85,1
325,4,498,91.89,27657,25,1472082,3.48,24.53,168.14,2
623,3,131,66.92,46844,587,4654359,3.54,16.19,62.48,2
96,1,2323,26.04,27517,5004,164384,0.17,3.1,22.59,0
212,4,211,121.05,42591,80,1182557,5.93,13.39,34.3,2
492,3,1098,25.86,57252,5900,402891,3.34,13.28,48.76,1
107,1,3504,23.72,20024,4000,260568,0.37,5.46,26.32,0
999,0,233,259.44,9200,443,12937471,5.3,98.05,220.65,3
1173,3,256,219.6,18653,69,27634587,12.43,22.22,142.87,3
718,0,857,8.19,12489,443,3327799,4.86,19.24,26.46,1
731,0,333,48.94,35020,443,5502740,1.63,13.88,20.78,1
1131,0,695,21.48,64187,110,3945851,2.58,23.36,167.91,2
365,3,494,1.77,63456,443,658450,1.96,29.43,57.41,2
837,0,41,249.89,64105,69,2721227,11.39,72.24,253.26,3
1033,3,71,29.24,14898,80,4239588,7.49,44.9,75.53,2
265,1,4488,2.93,16640,5060,244950,1.32,0.6,4.03,0
1062,3,750,67.8,63535,53,3615635,1.31,21.04,86.41,2
1217,3,85,50.33,20157,8443,24978846,5.81,50.42,168.73,3
429,3,385,102.4,34773,3389,2692224,0.7,14.64,34.03,1
1491,0,271,81.96,8898,443,25640752,7.53,38.87,467.4,3
669,3,370,44.48,60858,80,3142522,1.18,21.13,51.2,1
292,1,3861,10.3,29309,5004,143645,1.05,3.24,8.49,0
880,4,682,164.16,42268,587,540363,7.72,17.09,137.67,2
1133,4,85,24.07,55339,53,1656596,3.43,16.39,162.35,2
366,0,650,100.85,61913,53,2929790,1.06,42.91,103.66,2
112,0,4620,23.34,21050,5060,402051,1.12,0.69,8.93,0
